"ID";"Down";"ToGo";"Spot";"Text";"Quarter";"GameID";"PlayNum";"PlayID";"HasBall";"Type";"active";"Clock"
"16360";"1";"10";"H34";"1st & 10 at GT34: Jordan Ellis rush for 2 yards to the GT32 (Anree Saint-Amour).";"4";"6019";"162";"17,9,162";"V";"R";"ACTIVE";
"16361";"2";"8";"H32";"2nd & 8 at GT32: Jordan Ellis rush for 3 yards to the GT29 (Brant Mitchell).";"4";"6019";"163";"17,10,163";"V";"R";"ACTIVE";
"16362";"3";"5";"H29";"3rd & 5 at GT29: Bryce Perkins pass complete to Olamide Zaccheaus for 7 yards to the GT22, 1ST DOWN DUKE (Jalen Johnson).";"4";"6019";"164";"17,11,164";"V";"P";"ACTIVE";
"16364";"2";"2";"H14";"2nd & 2 at GT14: Clock 05:50.";"4";"6019";"166";"17,13,166";"V";"#";"ACTIVE";
"16365";"2";"2";"H14";"2nd & 2 at GT14: Bryce Perkins rush for 1 yard to the GT13 (Tre Swilling).";"4";"6019";"167";"17,14,167";"V";"R";"ACTIVE";
"16366";"3";"1";"H13";"3rd & 1 at GT13: Bryce Perkins pass incomplete to Joe Reed.";"4";"6019";"168";"17,15,168";"V";"P";"ACTIVE";
"16367";"4";"1";"H13";"4th & 1 at GT13: Brian Delaney field goal attempt from 30 GOOD, clock 04:31.";"4";"6019";"169";"17,16,169";"V";"F";"ACTIVE";
"16368";"1";"0";"V35";"1st & GOAL at DUKE35: Brian Delaney kickoff 65 yards to the GT0, touchback.";"4";"6019";"170";"17,17,170";"V";"K";"ACTIVE";
"16369";"1";"10";"H25";"1st & 10 at GT25: GEORGIA TECH drive start at 04:31.";"4";"6019";"171";"18,1,171";"H";;"ACTIVE";
"16370";"1";"10";"H25";"1st & 10 at GT25: Jordan Mason rush for 3 yards to the GT28 (Chris Peace;Jordan Mack).";"4";"6019";"172";"18,2,172";"H";"R";"ACTIVE";
"16371";"2";"7";"H28";"2nd & 7 at GT28: Jerry Howard rush for 1 yard to the GT29 (Robert Snyder).";"4";"6019";"173";"18,3,173";"H";"R";"ACTIVE";
"16372";"3";"6";"H29";"3rd & 6 at GT29: TaQuon Marshall pass complete to Brad Stewart for 37 yards to the DUKE34, 1ST DOWN GT.";"4";"6019";"174";"18,4,174";"H";"P";"ACTIVE";
"16373";"1";"10";"V34";"1st & 10 at DUKE34: TaQuon Marshall rush for 3 yards to the DUKE31 (Eli Hanback).";"4";"6019";"175";"18,5,175";"H";"R";"ACTIVE";
"16374";"2";"7";"V31";"2nd & 7 at DUKE31: Nathan Cottrell rush for no gain to the DUKE31 (Juan Thornhill).";"4";"6019";"176";"18,6,176";"H";"R";"ACTIVE";
"16375";"3";"7";"V31";"3rd & 7 at DUKE31: Timeout Georgia Tech, clock 01:17.";"4";"6019";"177";"18,7,177";"H";"#";"ACTIVE";
"16376";"3";"7";"V31";"3rd & 7 at DUKE31: TaQuon Marshall pass incomplete to Jalen Camp.";"4";"6019";"178";"18,8,178";"H";"P";"ACTIVE";
"16377";"4";"7";"V31";"4th & 7 at DUKE31: Wesley Wells field goal attempt from 48 GOOD, clock 01:04.";"4";"6019";"179";"18,9,179";"H";"F";"ACTIVE";
"16378";"1";"0";"H35";"1st & GOAL at GT35: Shawn Davis kickoff 65 yards to the DUKE0, Joe Reed return 34 yards to the DUKE34 (Christian Campbell).";"4";"6019";"180";"18,10,180";"H";"K";"ACTIVE";
"16379";"1";"10";"V34";"1st & 10 at DUKE34: VIRGINIA drive start at 00:56.";"4";"6019";"181";"19,1,181";"V";;"ACTIVE";
"16380";"1";"10";"V34";"1st & 10 at DUKE34: Bryce Perkins rush for 10 yards to the DUKE44, 1ST DOWN DUKE (Ajani Kerr).";"4";"6019";"182";"19,2,182";"V";"R";"ACTIVE";
"16381";"1";"10";"V44";"1st & 10 at DUKE44: Bryce Perkins rush for 3 yards to the DUKE47 (Jalen Johnson).";"4";"6019";"183";"19,3,183";"V";"R";"ACTIVE";
"16382";"2";"7";"V47";"2nd & 7 at DUKE47: Timeout Virginia, clock 00:41.";"4";"6019";"184";"19,4,184";"V";"#";"ACTIVE";
"16383";"2";"7";"V47";"2nd & 7 at DUKE47: Bryce Perkins pass complete to Terrell Jana for 7 yards to the GT46, 1ST DOWN DUKE (David Curry).";"4";"6019";"185";"19,5,185";"V";"P";"ACTIVE";
"16384";"1";"10";"H46";"1st & 10 at GT46: Timeout Virginia, clock 00:33.";"4";"6019";"186";"19,6,186";"V";"#";"ACTIVE";
"16385";"1";"10";"H46";"1st & 10 at GT46: Bryce Perkins pass complete to Olamide Zaccheaus for 15 yards to the GT31, 1ST DOWN DUKE (Tre Swilling).";"4";"6019";"187";"19,7,187";"V";"P";"ACTIVE";
"16386";"1";"10";"H31";"1st & 10 at GT31: Bryce Perkins pass complete to Terrell Jana for 10 yards to the GT21, 1ST DOWN DUKE, out-of-bounds.";"4";"6019";"188";"19,8,188";"V";"P";"INACTIVE";"00:33"
"16387";"1";"10";"H31";"1st & 10 at GT31: Bryce Perkins pass complete to Terrell Jana for 10 yards to the GT21, 1ST DOWN DUKE, out-of-bounds.";"4";"6019";"188";"19,8,188";"V";"P";"ACTIVE";
"16388";"1";"10";"H21";"1st & 10 at GT21: Bryce Perkins rush for 12 yards to the GT9, 1ST DOWN DUKE (Charlie Thomas).";"4";"6019";"191";"19,9,191";"V";"R";"ACTIVE";
